,nr,file,pid,mom,eta_bin,eta,phi,aero_thetac_hist_entries,aero_thetac_fit_mean,aero_thetac_fit_sigma,aero_thetac_res_hist_entries,aero_thetac_res_fit_mean,aero_thetac_res_fit_sigma,gas_thetac_hist_entries,gas_thetac_fit_mean,gas_thetac_fit_sigma,gas_thetac_res_hist_entries,gas_thetac_res_fit_mean,gas_thetac_res_fit_sigma,SPEaero_thetac_hist_entries,SPEaero_thetac_hist_mean,SPEaero_thetac_fit_mean,SPEaero_thetac_fit_sigma,SPEaero_thetac_res_hist_entries,SPEaero_thetac_res_hist_mean,SPEaero_thetac_res_fit_mean,SPEaero_thetac_res_fit_sigma,SPEgas_thetac_hist_entries,SPEgas_thetac_hist_mean,SPEgas_thetac_fit_mean,SPEgas_thetac_fit_sigma,SPEgas_thetac_res_hist_entries,SPEgas_thetac_res_hist_mean,SPEgas_thetac_res_fit_mean,SPEgas_thetac_res_fit_sigma
321,321,ana_211_45_10_2.root,211,45,10,2.5,2,201,224.0172818082936,0.5920252166504247,201,-1.559886307,0.5801583824721214,201,39.03060646110351,0.322217832,201,-1.559886307,0.5801583824721214,1785,224.01361344537818,223.87532973493072,1.5079830853281284,1785,-1.571129785,-1.705315367,1.6564772139896817,3025,39.014578512396696,39.03621009897324,1.0268684821597156,1773,-1.525136304,-1.705212486,1.6562312013669078
105,105,ana_211_45_10_3.root,211,45,10,2.5,3,202,224.06425829142307,0.5841161958615652,202,-1.514205881,0.5898582289804231,202,38.93031116,0.3427974961851345,202,-1.514205881,0.5898582289804231,2305,224.12967462039046,223.95748004783374,1.756981409262983,2305,-1.455068691,-1.633589991,1.7166297849055971,2687,38.88049869743208,38.97612138635132,1.0460088564310428,2299,-1.435203712,-1.633615613,1.7167117174814048
265,265,ana_211_45_10_4.root,211,45,10,2.5,4,200,224.12931734418027,0.5358430484073448,200,-1.458412446,0.5163380321846116,198,38.88290700128265,0.32474141494905284,200,-1.458412446,0.5163380321846116,2435,224.1580698151951,223.98553771909977,1.5650121519270346,2435,-1.424804928,-1.597364343,1.5498133810880805,2825,38.883575221238935,38.96469053430776,1.034324808404926,2434,-1.421747466,-1.597368086,1.5498222993265731
559,559,ana_211_45_10_5.root,211,45,10,2.5,5,201,224.05117247085045,0.5053528163395442,201,-1.519507986,0.5188215246509098,201,38.85605735607188,0.3561567168463439,201,-1.519507986,0.5188215246509098,2234,224.05282005371532,223.8623982930727,1.7842126868087298,2234,-1.531363772,-1.740569719,1.6730437784408407,2803,38.84784159828755,38.76788721227446,1.050846019920406,2231,-1.521380547,-1.740582598,1.6731122882730773
214,214,ana_211_45_10_6.root,211,45,10,2.5,6,198,224.1981574180224,0.6083452630337994,198,-1.381923689,0.6291723550405163,199,39.004666365849204,0.35730253289374014,198,-1.381923689,0.6291723553044338,1726,224.2030127462341,224.08313523648323,1.4720508074009315,1726,-1.383545771,-1.50112367,1.6352129499710557,2994,39.00961923847696,39.08134324048946,0.9594804556816189,1726,-1.383545771,-1.501134359,1.6352378930399096
157,157,ana_211_45_10_7.root,211,45,10,2.5,7,200,224.08577029499165,0.5507730930247039,200,-1.511849276,0.550451936,200,38.91538423239355,0.32634422690978204,200,-1.511849276,0.550451936,2245,224.1136302895323,224.05717681397695,1.8446990101163605,2245,-1.470022272,-1.527666158,1.769272432537283,2869,38.85935866155455,38.914397273541056,1.0503831158249817,2243,-1.464496953,-1.527678679,1.769294969891888
0,0,ana_211_45_15_0.root,211,45,15,3,0,200,224.11939406672963,0.528619473,200,-1.472380186,0.5387675785534516,200,38.78844084502493,0.37846883971996226,200,-1.472380186,0.5387675785534516,2014,224.1495531281033,224.03486726835146,1.7504279649612582,2014,-1.436146971,-1.550719343,1.7100147400535082,2653,38.81089332830758,38.96452291666128,1.0864657056702711,2012,-1.429489728,-1.550741927,1.7100572178293145
47,47,ana_211_45_15_1.root,211,45,15,3,1,200,224.07961460291025,0.573563423,200,-1.505034638,0.5756542171979447,199,38.88030126736229,0.39601658214844293,200,-1.505034638,0.5756542171979447,2228,224.0936265709156,223.93863133164893,1.8891446641515017,2228,-1.490903651,-1.655414406,1.7837011823456783,2728,38.82844574780059,38.94183276112151,1.2367572440837686,2228,-1.490903651,-1.655512536,1.7839171265939349
340,340,ana_211_45_15_2.root,211,45,15,3,2,203,224.20172884615144,0.5491831183262509,203,-1.365060587,0.5502191636614575,201,38.858235802517555,0.3035695576018337,202,-1.365060577,0.5502190391276387,2300,224.23765217391306,224.09928597420762,1.968741823253006,2300,-1.347652174,-1.486259196,1.981790579140238,2960,38.81236486486487,38.66191358443549,0.5828068037328767,2294,-1.328218541,-1.486494965,1.9823087531434684
92,92,ana_211_45_15_3.root,211,45,15,3,3,199,224.14784891372736,0.5653408877767665,199,-1.436256843,0.5615050633010035,197,38.881784726498296,0.32497627827211834,199,-1.436256843,0.5615050633010035,2188,224.14433272394882,223.93540758056446,1.7984360249434503,2188,-1.438391225,-1.655940607,1.7533919707309695,2888,38.84203601108033,38.943156352979926,1.1921603246360648,2176,-1.399877451,-1.655875676,1.753183563786075
70,70,ana_211_45_15_4.root,211,45,15,3,4,201,224.15815113140255,0.5569123398257171,201,-1.425201604,0.5367545009960405,201,38.817857547889936,0.37838228337247404,201,-1.425201604,0.5367545007987081,2026,224.15913129318855,224.04306477747969,1.8215431911775146,2026,-1.424350115,-1.542834436,1.7080494005555726,2560,38.826640624999996,39.017077234081135,1.1079242132759126,2022,-1.417738213,-1.54286444,1.7081096462237482
447,447,ana_211_45_15_5.root,211,45,15,3,5,200,224.04864155064857,0.5708655706152291,200,-1.532161468,0.5663379842619062,200,38.89500652779206,0.371209342,200,-1.532161468,0.5663379842619062,2205,224.1244897959184,223.94285387747897,1.8353088914636981,2205,-1.460589569,-1.629737442,1.9541794155887264,2779,38.88114429650954,38.99878173848798,1.2396421844903192,2202,-1.452013321,-1.631328102,1.9415953089540303
446,446,ana_211_45_15_6.root,211,45,15,3,6,199,224.13724257632379,0.554999888,199,-1.442857966,0.5557665738684295,199,38.85393768182223,0.31471234091380496,199,-1.442857966,0.5557665738684295,2221,224.17303016659164,223.9932791589176,1.8564064331164019,2221,-1.41134624,-1.595791864,1.8209530702003842,2967,38.83265925176946,38.63535238895197,0.5567634646106743,2219,-1.405948626,-1.595821521,1.8210253994889243
197,197,ana_211_45_15_7.root,211,45,15,3,7,201,224.14559603300063,0.5400493308843266,201,-1.439751534,0.5352908934667064,201,38.820967758048695,0.30162372723391756,201,-1.439751534,0.5352908933893504,2194,224.12616226071106,223.9831489,1.910291931,2194,-1.461257976,-1.607342546,1.885278859013471,2975,38.837210084033615,38.97019616718575,1.0085621846682362,2191,-1.466514529,-1.607677061,1.8844295091504182
84,84,ana_211_45_20_0.root,211,45,20,3.5,0,194,224.08053719568025,0.7233541280999268,194,-1.507387965,0.7128157886158055,193,38.88677711294531,0.5286179160433132,194,-1.507387964,0.7128157881227306,1830,224.1462295081967,223.91982905707394,1.955851681474605,1830,-1.43715847,-1.653691164,2.0138133204214386,2194,38.88523245214221,39.01920484694654,1.2653536535900316,1827,-1.426345557,-1.654209575,2.0149592662260774
375,375,ana_211_45_20_1.root,211,45,20,3.5,1,197,224.20486356504452,0.6134064827050312,197,-1.386421279,0.6530110938062558,196,39.047548026606286,0.4381151481975773,197,-1.386421279,0.6530110935993881,1928,224.16400414937763,223.97552058012496,1.9644790119819815,1928,-1.421092669,-1.607031151,1.9822223110476105,2411,38.96702613023642,38.91703117870044,1.0096018392710684,1916,-1.376896312,-1.607220974,1.9825253958933196
20,20,ana_211_45_20_2.root,211,45,20,3.5,2,194,224.21861034825102,0.7115071847426165,194,-1.367689268,0.6934801922454414,194,38.97525789182123,0.3800684270529707,194,-1.367689268,0.6934801923395036,1846,224.1863488624052,223.86896713134888,1.8089197223255995,1846,-1.398410979,-1.72979281,1.749469803379936,2590,39.016447876447884,38.933330815946405,1.0297260122145255,1833,-1.356792144,-1.729703748,1.7491108421458161
190,190,ana_211_45_20_3.root,211,45,20,3.5,3,197,224.14153213946372,0.771807434,197,-1.450549954,0.77519026,196,39.12483480032338,0.4067633889761748,197,-1.450549954,0.7751902605609161,1907,224.18515993707396,224.04503854365302,2.096468679989477,1907,-1.398182136,-1.547532377,2.0284189226588745,2490,39.090040160642566,39.245418751019514,0.5962748576049425,1901,-1.393266702,-1.548052121,2.0294310455614317
46,46,ana_211_45_20_4.root,211,45,20,3.5,4,195,224.03283889925856,0.6880644043626581,195,-1.552531328,0.6829444603010953,195,38.92383480820562,0.48693900748665364,195,-1.552531328,0.6829444603010953,1904,224.0966386554622,223.92332699004922,1.9964076068804157,1904,-1.48977591,-1.674962505,1.9171665261879725,2182,38.999083409715865,39.08306000953348,1.1726556726229462,1893,-1.450924459,-1.674841591,1.9168338168843397
217,217,ana_211_45_20_5.root,211,45,20,3.5,5,197,224.20118365155886,0.5745607571893616,197,-1.376792037,0.5862955238234187,196,39.005650486380524,0.5027360392933637,197,-1.376792037,0.5862955238234187,1817,224.22416070445792,224.0664407225014,2.003635077137411,1817,-1.358319574,-1.525420217,1.9191225110390542,2512,39.009076433121024,38.87228704393483,1.0193282484092687,1815,-1.351882461,-1.525465208,1.9192336278827822
408,408,ana_211_45_20_6.root,211,45,20,3.5,6,198,224.12698548481953,0.7031804682842289,198,-1.46557628,0.6929893971537812,197,38.98014428282733,0.39364217922055006,198,-1.46557628,0.692989398,1819,224.10901594282575,223.97170426157462,1.9223079372675336,1819,-1.472640645,-1.634882582,1.738916063699458,2829,38.98865323435843,38.86133678895194,0.8824655217115407,1819,-1.472640645,-1.634942042,1.7390475948396826
41,41,ana_211_45_20_7.root,211,45,20,3.5,7,197,224.21115337768106,0.6511597761004878,197,-1.385198693,0.6155620862116097,196,39.08272328172475,0.41258666600437116,197,-1.385198693,0.6155620862116097,1876,224.21172707889127,224.08225143126128,1.790245121181116,1876,-1.371002132,-1.49750311,1.8595063044829219,2484,39.06819645732689,39.117931865651634,0.7561784866655415,1876,-1.371002132,-1.497637288,1.8598220685019822
220,220,ana_211_55_5_0.root,211,55,5,2,0,199,224.05881483312663,0.4298176274836711,199,-1.539346177,0.4382619274447367,200,39.13111427802361,0.4059508701724814,199,-1.539346177,0.4382619274447367,2847,224.1793115560239,223.91737682024632,1.7473841862189141,2847,-1.416297857,-1.669338361,1.8346473594904782,2891,39.12732618471117,39.040375144189206,1.814060596660586,2847,-1.416297857,-1.669485644,1.8350335281379537
248,248,ana_211_55_5_1.root,211,55,5,2,1,203,224.10233607987576,0.5100261636036107,203,-1.485581615,0.4902734160085267,201,39.11851992323623,0.5339154093201762,203,-1.485581615,0.4902734160085267,2778,224.14002879769617,223.80371305212148,1.6856204938676709,2778,-1.450635949,-1.800406148,1.5955813064355147,3224,39.05347394540943,38.97523463614008,2.0697550337176334,2771,-1.434115241,-1.800368532,1.5954593414106348
82,82,ana_211_55_5_2.root,211,55,5,2,2,202,224.11911758576923,0.5740524754866824,202,-1.460759451,0.5658444713439467,199,39.113159449131494,0.6923585173209466,202,-1.460759452,0.5658444713248041,2913,224.23539306556816,223.95438755654357,1.972199914236622,2913,-1.356745623,-1.631378557,2.0163325134887566,3390,39.17286135693215,39.137035572248195,2.9372945935179224,2909,-1.348619228,-1.631653373,2.017007345892739
554,554,ana_211_55_5_3.root,211,55,5,2,3,198,224.06624697639327,0.4216463863712203,198,-1.527824162,0.4377141371293827,197,39.07738973,0.6592998055229524,198,-1.527824162,0.4377141371293827,2689,224.10810710301226,223.8440478871422,1.9588968985538286,2689,-1.483500682,-1.771658005,1.7856320930825913,3184,39.11853015075377,38.93886887856371,2.54519578,2689,-1.483500682,-1.771792684,1.785972712
315,315,ana_211_55_5_4.root,211,55,5,2,4,202,224.13435882977214,0.5381717364782101,202,-1.453423521,0.5305427358432253,202,39.02546032560162,0.4321751575208711,202,-1.453423521,0.5305427357383651,2803,224.21237959329292,223.90926208308812,1.7697681582746376,2803,-1.380972767,-1.684956672,1.761824998079141,2808,39.03155270655271,38.888371147214485,1.8082300746808992,2798,-1.367738861,-1.685015108,1.7619602669318206
36,36,ana_211_55_5_5.root,211,55,5,2,5,200,224.03957109633095,0.5046138803944614,200,-1.539709434,0.4978129095823073,200,39.16328442614759,0.6809730277947971,200,-1.539709434,0.4978129095823073,2642,224.14330052990164,223.91649667836134,1.7576550700933438,2642,-1.450365884,-1.672991196,1.7886134062888566,3231,39.08991024450634,39.03545421910958,2.452896824010914,2639,-1.443046609,-1.67301823,1.7886818016266373
330,330,ana_211_55_5_6.root,211,55,5,2,6,201,224.0386461531787,0.5541967621712766,201,-1.550270144,0.5336448923916031,201,39.12431081093903,0.5940996050661288,201,-1.550270144,0.5336448923916031,2771,224.24969325153376,223.95536419324287,1.9765545657820736,2771,-1.341441116,-1.632251698,2.019675996149118,3403,39.215368792242145,39.107306983213306,2.7676350968334154,2759,-1.309194152,-1.632632456,2.0204069902460726
461,461,ana_211_55_5_7.root,211,55,5,2,7,203,224.08078198461723,0.47118297893105543,203,-1.500409919,0.4715788811253778,203,39.12575350502937,0.6296928740042576,203,-1.500409919,0.47157888133192905,2849,224.19154089154088,223.9979084151714,2.0299792813738895,2849,-1.396630397,-1.594278428,1.9531616948874928,3286,39.13706634205722,38.93988693536912,2.3332485577662614,2841,-1.375313857,-1.594614891,1.9538815343720162
263,263,ana_211_55_10_0.root,211,55,10,2.5,0,200,224.04570590792804,0.574147035,200,-1.541072481,0.5774337885121451,199,38.93736697057735,0.29040165407197893,200,-1.541072481,0.5774337885121451,2357,224.0950784896054,223.88997984383877,1.7025957595189924,2357,-1.497129119,-1.688111764,1.8023019929380515,2808,38.87849002849003,38.90149091066469,1.0227747286428406,2352,-1.482709751,-1.688154337,1.8023927716216295
440,440,ana_211_55_10_1.root,211,55,10,2.5,1,201,224.05780824557667,0.5719321783279397,201,-1.50794443,0.5827869958375882,200,38.95177475364937,0.3233981689198948,200,-1.507944414,0.5827870538910461,2263,224.1226248342908,223.93151549101904,1.9338582454670075,2263,-1.470820445,-1.663153004,1.9257209724045172,2873,38.95576053,38.976543750488425,1.3218283008414322,2257,-1.451159356,-1.663351167,1.9262077995184888
568,568,ana_211_55_10_2.root,211,55,10,2.5,2,201,224.0626062717989,0.6338936260091977,201,-1.534675132,0.6187817886855004,198,39.047520970588984,0.2911788476276078,201,-1.534675133,0.6187817878431807,1774,224.09740698985345,223.94045550331114,1.6498115150159853,1774,-1.49748215,-1.668448657,1.5037119043533684,2974,39.056220578345666,38.99151393589543,1.1348052993496827,1764,-1.459259259,-1.668419767,1.5036301832999603
510,510,ana_211_55_10_3.root,211,55,10,2.5,3,201,224.07283176783523,0.5989480748739259,201,-1.534257408,0.6003370089386255,201,38.922141485040065,0.29238400080483473,201,-1.534257408,0.6003370089386255,2259,224.06104471004872,223.92574564650658,1.8370722318430899,2259,-1.530618268,-1.660681069,1.8628026668288038,2809,38.89871840512639,38.90953423852091,0.9169136146053383,2250,-1.50317037,-1.662586652,1.8461001465849165
175,175,ana_211_55_10_4.root,211,55,10,2.5,4,200,224.18987971563962,0.5049379769354536,200,-1.406542855,0.5111808522861272,198,38.90116477880476,0.2998288787650817,200,-1.406542855,0.5111808522861272,2449,224.1865659452838,224.00679364448249,1.732395242002456,2449,-1.404192187,-1.57271134,1.8150825018508085,2738,38.901826150474804,38.94025364163051,1.0467650504193171,2448,-1.408278867,-1.572802126,1.8153021800113522
172,172,ana_211_55_10_5.root,211,55,10,2.5,5,199,224.1068488,0.5689899537735118,199,-1.485765788,0.5720450628755445,199,38.96032975043487,0.3364889540935569,199,-1.485765788,0.5720450628755445,2198,224.1114649681529,223.97507854493958,1.8948461158925007,2198,-1.477828329,-1.614643458,1.8927722983123776,2898,38.98336783988958,38.92646322803443,1.328538177533227,2198,-1.477828329,-1.614915845,1.8927722983123807
206,206,ana_211_55_10_6.root,211,55,10,2.5,6,201,224.0573269613469,0.6292395002129388,201,-1.533620409,0.6293009184845963,199,39.045271451573186,0.32060496949357525,201,-1.533620409,0.6293009184845963,1767,224.09083191850596,223.88352881467543,1.9389999332804986,1767,-1.496132805,-1.711608228,1.8886064615033016,3079,39.107405,38.97225332245212,1.0547987851233875,1765,-1.488234183,-1.711792807,1.8890171841202932
90,90,ana_211_55_10_7.root,211,55,10,2.5,7,202,224.17487179138826,0.5222824996324694,202,-1.416100267,0.5184915926139144,203,38.94159511798621,0.3490907957141566,202,-1.416100267,0.5184915926139144,2349,224.10425713069392,223.97492698082343,1.822676994981294,2349,-1.487413084,-1.609216727,1.8786548923558062,2878,38.994510076441976,39.00496594365167,0.9434390995662485,2330,-1.429127325,-1.609141246,1.8784026693347844
134,134,ana_211_55_15_0.root,211,55,15,3,0,201,224.1782750711687,0.6513189210274134,201,-1.415192998,0.6572169321013456,200,38.93393600610617,0.3556131988231492,201,-1.415192998,0.6572169320875572,1927,224.1405812143228,223.99739932687197,1.9639691082543476,1927,-1.449195641,-1.601929988,1.8070432433803167,2602,38.89431206764028,39.000276938416576,1.0731691839185478,1917,-1.415232134,-1.601649468,1.8064558992835418
456,456,ana_211_55_15_1.root,211,55,15,3,1,198,224.25082034610278,0.6374266027302385,198,-1.340793204,0.6321207188986101,199,38.92758678145813,0.35521627714859294,198,-1.340793204,0.6321207195072506,2186,224.19231473010066,223.9736852272815,1.7971007776862928,2186,-1.396096371,-1.637004803,1.6484533055834159,2719,38.94295696947407,38.968937173432344,1.1518102252962645,2184,-1.390781441,-1.636977724,1.6483819505333943
467,467,ana_211_55_15_2.root,211,55,15,3,2,201,224.1224855601502,0.5797664499851626,201,-1.467857157,0.5794468014678736,201,38.881313525652985,0.3726652394087024,201,-1.467857157,0.5794468014678736,2305,224.11370932754886,223.91744134220397,1.6308312922010813,2305,-1.475950832,-1.68071744,1.5636624437842566,3084,38.900064850843066,38.86907005287414,0.8101969474032715,2295,-1.451474219,-1.680703607,1.5636132556827285
431,431,ana_211_55_15_3.root,211,55,15,3,3,200,224.0683569,0.5472423167482737,200,-1.519898732,0.5327923154615105,199,38.89975629343343,0.3720390589666206,200,-1.519898732,0.5327923154615105,2176,224.13722426470588,223.89257557964416,1.852750432998054,2176,-1.455821078,-1.731498921,1.715892647238539,2968,38.88867924528302,39.04596550134435,1.0793968132270195,2175,-1.453088123,-1.731523745,1.715962921921877
301,301,ana_211_55_15_4.root,211,55,15,3,4,202,224.08080668442605,0.6503759611285954,202,-1.512579815,0.6347552573241084,202,38.98411472822752,0.3343590177599364,202,-1.512579816,0.6347552582953038,2016,224.0797619047619,223.9421058898028,2.0698390895037178,2016,-1.511441799,-1.662595293,1.786931791028448,2702,38.9180607,39.11251509,0.9704534442235883,2009,-1.48873403,-1.662483643,1.786725715850335
15,15,ana_211_55_15_5.root,211,55,15,3,5,202,224.18204776299578,0.5515825805683118,202,-1.41114735,0.5495144289013375,202,38.90588899082789,0.35156377706451347,202,-1.41114735,0.549514429,2229,224.23530731269628,224.01057097518378,1.8868647500190245,2229,-1.355974278,-1.571756475,1.9262446091482075,2849,38.898876798876806,38.95937654180948,1.1456859982117176,2226,-1.347169811,-1.571924979,1.9266165135861117
68,68,ana_211_55_15_6.root,211,55,15,3,6,202,224.0417925658862,0.5333261093806991,202,-1.537804984,0.5386995216211206,200,38.906562705834276,0.3511445818638321,202,-1.537804984,0.5386995216211206,2355,224.1074734607219,223.96313253365568,1.6443286327677662,2355,-1.483566879,-1.636590642,1.5684750681817226,3025,38.928892561983474,38.87689198010098,0.7827741421804753,2355,-1.483566879,-1.636596238,1.5684909489723489
562,562,ana_211_55_15_7.root,211,55,15,3,7,201,224.1485594600243,0.6098750485441765,201,-1.443539994,0.6073261307579443,199,38.923189248483375,0.34626921212104944,201,-1.443539994,0.6073261307579443,2237,224.13844434510503,223.9899756792475,1.8300115709495834,2237,-1.449649829,-1.604728348,1.789504857769982,2802,38.96167023554604,39.05461465201237,1.172040121188526,2234,-1.440226798,-1.604775969,1.7896031229337772
445,445,ana_211_55_20_0.root,211,55,20,3.5,0,197,224.08528143316286,0.6287980820910705,197,-1.515704439,0.6309924885884273,195,38.945805888054736,0.4253508209955055,197,-1.515704439,0.6309924885884273,1789,224.154891,223.9242896023797,1.8744225105439796,1789,-1.436221353,-1.648613108,1.9527138664599675,2174,38.92502299908004,39.14851225731341,1.1977094794877174,1789,-1.436221353,-1.649050844,1.953709613343095
451,451,ana_211_55_20_1.root,211,55,20,3.5,1,198,224.2200342197699,0.7684544047758347,198,-1.355480613,0.7650637680194842,198,39.098599865012595,0.4365889170193336,198,-1.355480612,0.7650637679644493,1879,224.27232570516233,224.06296789871018,2.0546483620974403,1879,-1.318963988,-1.523841015,2.0646179480279216,2541,39.12731208185754,39.00327143725331,1.0114827174683985,1873,-1.298629649,-1.523965635,2.0648886499494883
523,523,ana_211_55_20_2.root,211,55,20,3.5,2,198,224.27095552289487,0.6309953891988204,198,-1.324179554,0.6287037120281633,198,39.076426532238784,0.4135582540336738,198,-1.324179554,0.6287037120281633,1894,224.2597677,224.1201646347233,2.131368560762545,1894,-1.33093981,-1.470442684,2.1309184009496067,2815,39.02213143872114,38.908476362905496,1.0662153606124927,1889,-1.313252162,-1.473576577,2.1056689651871845
136,136,ana_211_55_20_3.root,211,55,20,3.5,3,194,224.16910240123414,0.618865332,194,-1.41371238,0.618727652,194,39.09757409194009,0.4068609786968347,194,-1.41371238,0.6187276514070483,1880,224.20978723404258,224.0181660557851,1.784152739882098,1880,-1.382695035,-1.574878032,1.809671516877037,2556,39.12472613458529,39.23271156,0.6682042179469906,1880,-1.382695035,-1.574982025,1.8099099273248926
37,37,ana_211_55_20_4.root,211,55,20,3.5,4,196,224.23610414234722,0.6041172143623414,196,-1.358287913,0.5910984117633782,196,38.96307472511274,0.5646644249508523,196,-1.358287913,0.5910984114991695,1876,224.18422174840083,224.06219507391071,1.891040803752951,1876,-1.40753376,-1.526263886,1.9340865294186176,2150,38.94744186046512,39.08128690759254,1.109743094743062,1875,-1.404408889,-1.526447936,1.9344857262892043
285,285,ana_211_55_20_5.root,211,55,20,3.5,5,200,224.14617042693925,0.670035496,200,-1.434151135,0.6842625744150984,199,39.102500962416165,0.48858901988708886,200,-1.434151135,0.6842625743415389,1919,224.13751954142785,223.99657132433293,1.9397563958974862,1919,-1.454681258,-1.585167505,2.0275578334444524,2582,39.09566227730442,38.99345950870315,1.0959031856036712,1917,-1.448200313,-1.58573253,2.0286513578999514
207,207,ana_211_55_20_6.root,211,55,20,3.5,6,194,224.2447341425879,0.6728136287163745,194,-1.364074878,0.6763617025213684,195,39.129064341159555,0.40605331489214935,194,-1.364074879,0.6763617029168981,1848,224.2227272727273,224.0696505186765,2.056676049237526,1848,-1.37020202,-1.555252531,1.8757038460552302,2604,39.04139784946236,38.87890466272642,0.9236517400926031,1839,-1.338372304,-1.555031228,1.8751135187348067
293,293,ana_211_55_20_7.root,211,55,20,3.5,7,195,224.15389001464726,0.6124421913826207,195,-1.442826925,0.5864506204287645,194,39.08246551332724,0.4252007142230044,195,-1.442826925,0.5864506204287645,1843,224.17205642973414,223.88385164686522,1.5256235249933856,1843,-1.419822753,-1.689794565,1.6188981552252804,2562,39.02099921935987,39.125992513795694,0.7078930616294881,1840,-1.409855072,-1.689771004,1.61880702
400,400,ana_321_5_5_0.root,321,5,5,2,0,180,201.93633503121205,1.074749527786144,180,-1.483168331,0.8341530292734398,0,,-999,180,-1.48316833,0.8341530290755992,1686,201.90023724792408,201.6069473,2.6122734326696175,1686,-1.447686833,-1.728592461,2.644134415,0,0,,-999,1684,-1.440617577,-1.754475136,2.6377264214252834
91,91,ana_321_5_5_1.root,321,5,5,2,1,180,201.6258227500267,0.979224976,180,-1.726288341,0.8235274630341766,0,,-999,180,-1.726288341,0.8235274617246631,1666,201.72989195678275,201.36454466789294,2.6678369084033724,1666,-1.580952381,-1.928362902,2.626960290553943,0,0,,-999,1664,-1.574198718,-1.96230658,2.6213001803923093
332,332,ana_321_5_5_2.root,321,5,5,2,2,176,201.8677622482823,1.1305104574242397,176,-1.697238626,0.9674314113526746,0,,-999,176,-1.697238628,0.9674314098304646,1721,201.8975595583963,201.5994072,2.7196435822538643,1721,-1.492349409,-1.828569644,2.6607301658557327,0,0,,-999,1718,-1.48242142,-1.860178866,2.6524134284355156
208,208,ana_321_5_5_3.root,321,5,5,2,3,176,201.8491395069474,1.2352628557002048,176,-1.630356841,0.7530948318344146,0,,-999,175,-1.630356256,0.7530970619305644,1780,201.91022471910114,201.58899855767348,2.8030655279525143,1780,-1.438127341,-1.776310301,2.7523308907358714,0,0,,-999,1777,-1.43609079,-1.820222394,2.737861843762642
338,338,ana_321_5_5_4.root,321,5,5,2,4,172,201.83879888942698,1.1848537723513624,172,-1.678446254,0.7804443446250277,0,,-999,170,-1.678446742,0.7804421311754314,1637,201.7354306658522,201.47465917231432,2.809168275984575,1637,-1.643942171,-1.961000504,2.7225691050265812,0,0,,-999,1625,-1.594133333,-2.002099458,2.669203109608161
191,191,ana_321_5_5_5.root,321,5,5,2,5,172,201.9808423506458,1.165605315408416,172,-1.469187018,0.8463023535269465,0,,-999,172,-1.469187019,0.8463023547872638,1589,201.98105726872248,201.70667191126347,2.650000869632851,1589,-1.399244808,-1.746092201,2.368285907064708,0,0,,-999,1589,-1.399244808,-1.755982539,2.3843103261687113
472,472,ana_321_5_5_6.root,321,5,5,2,6,175,201.83919339587447,0.9554790198376952,175,-1.428989334,0.8885879633988325,0,,-999,175,-1.428989335,0.8885879617662541,1627,201.99539028887526,201.7358037218723,2.4873220304758643,1627,-1.349026839,-1.597411536,2.624256510188678,0,0,,-999,1627,-1.349026839,-1.618472622,2.624256510188626
13,13,ana_321_5_5_7.root,321,5,5,2,7,172,201.7188078,1.2334445871534305,172,-1.726438447,0.9010804464687648,0,,-999,172,-1.726438447,0.9010804460033486,1652,201.82542372881358,201.53168321295655,2.7969037926422327,1652,-1.544713479,-1.854857829,2.7163153869975565,0,0,,-999,1647,-1.535600081,-1.893499937,2.6962206144752536
335,335,ana_321_5_10_0.root,321,5,10,2.5,0,186,201.62726718903315,0.931641009,186,-1.747797111,0.7223229193712767,0,,-999,186,-1.747797111,0.7223229197391436,1713,201.71120840630476,201.59037655737475,2.175438008864849,1713,-1.696789259,-1.871352057,2.127696310952095,0,0,,-999,1713,-1.696789259,-1.874549723,2.127696311
528,528,ana_321_5_10_1.root,321,5,10,2.5,1,185,201.66267845795107,0.9980449903463198,185,-1.719215454,0.7018267953305732,0,,-999,185,-1.719215454,0.701826796,1630,201.68895705521473,201.50428729560204,2.1656947803398623,1630,-1.661104294,-1.888836592,2.0715942658606985,0,0,,-999,1626,-1.64395244,-1.894669441,2.0445865447695644
333,333,ana_321_5_10_2.root,321,5,10,2.5,2,189,201.7165183193954,1.0498075379962206,189,-1.634236545,0.8099400558811688,0,,-999,189,-1.634236545,0.8099400561147969,1333,201.77801950487626,201.5161021125047,1.8505983568611406,1333,-1.605651413,-1.86784329,1.9532026618631468,0,0,,-999,1333,-1.605651413,-1.868568248,1.9549371385784025
439,439,ana_321_5_10_3.root,321,5,10,2.5,3,189,201.80369170765238,0.9623906526431334,189,-1.648889735,0.7477173428583539,0,,-999,188,-1.648889717,0.7477172843560578,1597,201.78027551659363,201.69279918932648,2.0978667458609683,1597,-1.597537049,-1.679204914,2.034423590114548,0,0,,-999,1595,-1.599456635,-1.680616997,2.0183393886971155
477,477,ana_321_5_10_4.root,321,5,10,2.5,4,190,201.8193904182263,1.0168550052569933,190,-1.575479416,0.7384032975892804,0,,-999,190,-1.575479416,0.738403298,1688,201.76338862559243,201.61892444918468,2.191275248645647,1688,-1.597551343,-1.752785179,1.9896962299008127,0,0,,-999,1685,-1.596162216,-1.753254052,1.990657504883751
